77.3270 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?
94.2810 	EXP 	i7: texRes = 256.0
94.2810 	EXP 	i8: texRes = 128.0
94.2810 	EXP 	i9: texRes = 128.0
94.2810 	EXP 	i4: texRes = 128.0
94.2810 	EXP 	i5: texRes = 128.0
94.2810 	EXP 	i6: texRes = 128.0
94.2810 	EXP 	i1: texRes = 128.0
94.2810 	EXP 	i2: texRes = 128.0
94.2810 	EXP 	i3: texRes = 128.0
94.2810 	EXP 	idel: texRes = 128.0
94.2810 	EXP 	i0: texRes = 128.0
94.2810 	EXP 	ienter: texRes = 128.0
94.4242 	EXP 	i7: texRes = 256.0
94.4242 	EXP 	i8: texRes = 128.0
94.4242 	EXP 	i9: texRes = 128.0
94.4242 	EXP 	i4: texRes = 128.0
94.4242 	EXP 	i5: texRes = 128.0
94.4242 	EXP 	i6: texRes = 128.0
94.4242 	EXP 	i1: texRes = 128.0
94.4242 	EXP 	i2: texRes = 128.0
94.4242 	EXP 	i3: texRes = 128.0
94.4242 	EXP 	idel: texRes = 128.0
94.4242 	EXP 	i0: texRes = 128.0
94.4242 	EXP 	ienter: texRes = 128.0
94.5562 	EXP 	i7: texRes = 256.0
94.5562 	EXP 	i8: texRes = 128.0
94.5562 	EXP 	i9: texRes = 128.0
94.5562 	EXP 	i4: texRes = 128.0
94.5562 	EXP 	i5: texRes = 128.0
94.5562 	EXP 	i6: texRes = 128.0
94.5562 	EXP 	i1: texRes = 128.0
94.5562 	EXP 	i2: texRes = 128.0
94.5562 	EXP 	i3: texRes = 128.0
94.5562 	EXP 	idel: texRes = 128.0
94.5562 	EXP 	i0: texRes = 128.0
94.5562 	EXP 	ienter: texRes = 128.0
94.7138 	EXP 	i7: texRes = 256.0
94.7138 	EXP 	i8: texRes = 128.0
94.7138 	EXP 	i9: texRes = 128.0
94.7138 	EXP 	i4: texRes = 128.0
94.7138 	EXP 	i5: texRes = 128.0
94.7138 	EXP 	i6: texRes = 128.0
94.7138 	EXP 	i1: texRes = 128.0
94.7138 	EXP 	i2: texRes = 128.0
94.7138 	EXP 	i3: texRes = 128.0
94.7138 	EXP 	idel: texRes = 128.0
94.7138 	EXP 	i0: texRes = 128.0
94.7138 	EXP 	ienter: texRes = 128.0
94.8679 	EXP 	i7: texRes = 256.0
94.8679 	EXP 	i8: texRes = 128.0
94.8679 	EXP 	i9: texRes = 128.0
