25.6636 	EXP 	i4: texRes = 128.0
25.6636 	EXP 	i5: texRes = 128.0
25.6636 	EXP 	i6: texRes = 128.0
25.6636 	EXP 	i1: texRes = 128.0
25.6636 	EXP 	i2: texRes = 128.0
25.6636 	EXP 	i3: texRes = 128.0
25.6636 	EXP 	idel: texRes = 128.0
25.6636 	EXP 	i0: texRes = 128.0
25.6636 	EXP 	ienter: texRes = 128.0
25.7131 	EXP 	i7: texRes = 256.0
25.7131 	EXP 	i8: texRes = 128.0
25.7131 	EXP 	i9: texRes = 128.0
25.7131 	EXP 	i4: texRes = 128.0
25.7131 	EXP 	i5: texRes = 128.0
25.7131 	EXP 	i6: texRes = 128.0
25.7131 	EXP 	i1: texRes = 128.0
25.7131 	EXP 	i2: texRes = 128.0
25.7131 	EXP 	i3: texRes = 128.0
25.7131 	EXP 	idel: texRes = 128.0
25.7131 	EXP 	i0: texRes = 128.0
25.7131 	EXP 	ienter: texRes = 128.0
25.7464 	EXP 	i7: texRes = 256.0
25.7464 	EXP 	i8: texRes = 128.0
25.7464 	EXP 	i9: texRes = 128.0
25.7464 	EXP 	i4: texRes = 128.0
25.7464 	EXP 	i5: texRes = 128.0
25.7464 	EXP 	i6: texRes = 128.0
25.7464 	EXP 	i1: texRes = 128.0
25.7464 	EXP 	i2: texRes = 128.0
25.7464 	EXP 	i3: texRes = 128.0
25.7464 	EXP 	idel: texRes = 128.0
25.7464 	EXP 	i0: texRes = 128.0
25.7464 	EXP 	ienter: texRes = 128.0
25.7799 	EXP 	i7: texRes = 256.0
25.7799 	EXP 	i8: texRes = 128.0
25.7799 	EXP 	i9: texRes = 128.0
25.7799 	EXP 	i4: texRes = 128.0
25.7799 	EXP 	i5: texRes = 128.0
25.7799 	EXP 	i6: texRes = 128.0
25.7799 	EXP 	i1: texRes = 128.0
25.7799 	EXP 	i2: texRes = 128.0
25.7799 	EXP 	i3: texRes = 128.0
25.7799 	EXP 	idel: texRes = 128.0
25.7799 	EXP 	i0: texRes = 128.0
25.7799 	EXP 	ienter: texRes = 128.0
25.8132 	EXP 	i7: texRes = 256.0
25.8132 	EXP 	i8: texRes = 128.0
25.8132 	EXP 	i9: texRes = 128.0
25.8132 	EXP 	i4: texRes = 128.0
25.8132 	EXP 	i5: texRes = 128.0
25.8132 	EXP 	i6: texRes = 128.0
25.8132 	EXP 	i1: texRes = 128.0
25.8132 	EXP 	i2: texRes = 128.0
25.8132 	EXP 	i3: texRes = 128.0
25.8132 	EXP 	idel: texRes = 128.0
25.8132 	EXP 	i0: texRes = 128.0
25.8132 	EXP 	ienter: texRes = 128.0
25.8463 	EXP 	i7: texRes = 256.0
25.8463 	EXP 	i8: texRes = 128.0
25.8463 	EXP 	i9: texRes = 128.0
25.8463 	EXP 	i4: texRes = 128.0
25.8463 	EXP 	i5: texRes = 128.0
25.8463 	EXP 	i6: texRes = 128.0
25.8463 	EXP 	i1: texRes = 128.0
25.8463 	EXP 	i2: texRes = 128.0
25.8463 	EXP 	i3: texRes = 128.0
25.8463 	EXP 	idel: texRes = 128.0
25.8463 	EXP 	i0: texRes = 128.0
25.8463 	EXP 	ienter: texRes = 128.0
25.8800 	EXP 	i7: texRes = 256.0
25.8800 	EXP 	i8: texRes = 128.0
25.8800 	EXP 	i9: texRes = 128.0
25.8800 	EXP 	i4: texRes = 128.0
25.8800 	EXP 	i5: texRes = 128.0
25.8800 	EXP 	i6: texRes = 128.0
25.8800 	EXP 	i1: texRes = 128.0
25.8800 	EXP 	i2: texRes = 128.0
25.8800 	EXP 	i3: texRes = 128.0
25.8800 	EXP 	idel: texRes = 128.0
25.8800 	EXP 	i0: texRes = 128.0
25.8800 	EXP 	ienter: texRes = 128.0
25.9133 	EXP 	i7: texRes = 256.0
25.9133 	EXP 	i8: texRes = 128.0
25.9133 	EXP 	i9: texRes = 128.0
25.9133 	EXP 	i4: texRes = 128.0
25.9133 	EXP 	i5: texRes = 128.0
25.9133 	EXP 	i6: texRes = 128.0
25.9133 	EXP 	i1: texRes = 128.0
25.9133 	EXP 	i2: texRes = 128.0
25.9133 	EXP 	i3: texRes = 128.0
25.9133 	EXP 	idel: texRes = 128.0
25.9133 	EXP 	i0: texRes = 128.0
25.9133 	EXP 	ienter: texRes = 128.0
25.9466 	EXP 	i7: texRes = 256.0
25.9466 	EXP 	i8: texRes = 128.0
25.9466 	EXP 	i9: texRes = 128.0
25.9466 	EXP 	i4: texRes = 128.0
25.9466 	EXP 	i5: texRes = 128.0
25.9466 	EXP 	i6: texRes = 128.0
25.9466 	EXP 	i1: texRes = 128.0
25.9466 	EXP 	i2: texRes = 128.0
25.9466 	EXP 	i3: texRes = 128.0
25.9466 	EXP 	idel: texRes = 128.0
25.9466 	EXP 	i0: texRes = 128.0
25.9466 	EXP 	ienter: texRes = 128.0
25.9794 	EXP 	i7: texRes = 256.0
25.9794 	EXP 	i8: texRes = 128.0
25.9794 	EXP 	i9: texRes = 128.0
25.9794 	EXP 	i4: texRes = 128.0
25.9794 	EXP 	i5: texRes = 128.0
25.9794 	EXP 	i6: texRes = 128.0
25.9794 	EXP 	i1: texRes = 128.0
25.9794 	EXP 	i2: texRes = 128.0
25.9794 	EXP 	i3: texRes = 128.0
25.9794 	EXP 	idel: texRes = 128.0
25.9794 	EXP 	i0: texRes = 128.0
25.9794 	EXP 	ienter: texRes = 128.0
26.0130 	EXP 	i7: texRes = 256.0
26.0130 	EXP 	i8: texRes = 128.0
26.0130 	EXP 	i9: texRes = 128.0
26.0130 	EXP 	i4: texRes = 128.0
26.0130 	EXP 	i5: texRes = 128.0
26.0130 	EXP 	i6: texRes = 128.0
26.0130 	EXP 	i1: texRes = 128.0
26.0130 	EXP 	i2: texRes = 128.0
